facility_id,site_name,state,latitude,longitude,annual_generation_mwh,original_fuel,new_technology,abatement_cost,NOx,SOx,PM2_5,VOC,NH3,CO2,transition,height,diam,temp,velocity
55242,Plant 55242,FL,30.5664,-87.115,1171577.99,Gas,NGCC,-148.7415472140401,128.8735789,11.715779900000001,11.715779900000001,23.431559800000002,11.715779900000001,433483.8563,Gas to NGCC,50.0,5.0,400.0,20.0
55259,Plant 55259,IN,41.6739,-87.4775,2267428.2,Gas,NGCC,-90.51167918750791,249.41710200000003,22.674282000000005,22.674282000000005,45.34856400000001,22.674282000000005,838948.434,Gas to NGCC,50.0,5.0,400.0,20.0
55282,Plant 55282,AZ,33.3417,-112.8897,3616696.63,Gas,NGCC,-235.86361033660987,397.8366293,36.1669663,36.1669663,72.3339326,36.1669663,1338177.7530999999,Gas to NGCC,50.0,5.0,400.0,20.0
55283,Plant 55283,CO,38.6281,-104.7069,2091055.27,Gas,NGCC,-567.1642431257077,230.0160797,20.9105527,20.9105527,41.8211054,20.9105527,773690.4499,Gas to NGCC,50.0,5.0,400.0,20.0
55293,Plant 55293,AL,34.6397,-87.0639,5593033.39,Gas,NGCC,-468.31833750636036,615.2336729,55.9303339,55.9303339,111.8606678,55.9303339,2069422.3542999998,Gas to NGCC,50.0,5.0,400.0,20.0
55295,Plant 55295,CA,33.6157,-114.6865,1112499.62,Gas,NGCC,-496.55093776735697,122.37495820000002,11.124996200000002,11.124996200000002,22.249992400000004,11.124996200000002,411624.8594,Gas to NGCC,50.0,5.0,400.0,20.0
55297,Plant 55297,MI,42.32238,-86.29368,6553330.13,Gas,NGCC,-734.359163125433,720.8663143,65.5333013,65.5333013,131.0666026,65.5333013,2424732.1481,Gas to NGCC,50.0,5.0,400.0,20.0
55299,Plant 55299,TX,29.7189,-95.2319,5665685.49,Gas,NGCC,-873.0792640452968,623.2254039000001,56.656854900000006,56.656854900000006,113.31370980000001,56.656854900000006,2096303.6313,Gas to NGCC,50.0,5.0,400.0,20.0
55327,Plant 55327,TX,29.7731,-94.9019,5418744.17,Gas,NGCC,-493.3257832444679,596.0618587,54.1874417,54.1874417,108.3748834,54.1874417,2004935.3429,Gas to NGCC,50.0,5.0,400.0,20.0
55328,Plant 55328,OR,45.794046,-119.313323,4017063.53,Gas,NGCC,-72.71908216581842,441.8769883,40.1706353,40.1706353,80.3412706,40.1706353,1486313.5060999999,Gas to NGCC,50.0,5.0,400.0,20.0
55333,Plant 55333,CA,38.0169,-121.8439,4340912.9,Gas,NGCC,-952.9529905633433,477.5004190000001,43.40912900000001,43.40912900000001,86.81825800000001,43.40912900000001,1606137.773,Gas to NGCC,50.0,5.0,400.0,20.0
55334,Plant 55334,IL,39.223144,-88.758406,2582947.5,Gas,NGCC,-665.3032343822233,284.124225,25.829475000000002,25.829475000000002,51.658950000000004,25.829475000000002,955690.575,Gas to NGCC,50.0,5.0,400.0,20.0
55337,Plant 55337,PA,40.3509,-76.3658,2853145.21,Gas,NGCC,-111.5424565671794,313.8459731,28.531452100000003,28.531452100000003,57.062904200000006,28.531452100000003,1055663.7277,Gas to NGCC,50.0,5.0,400.0,20.0
55340,Plant 55340,AR,35.8619,-90.0253,4177274.12,Gas,NGCC,-388.6100394475602,459.50015320000006,41.772741200000006,41.772741200000006,83.54548240000001,41.772741200000006,1545591.4244000001,Gas to NGCC,50.0,5.0,400.0,20.0
55347,Plant 55347,PA,40.638021,-79.351725,1124287.0,Gas,NGCC,-560.969679056117,123.67157,11.242870000000002,11.242870000000002,22.485740000000003,11.242870000000002,415986.19,Gas to NGCC,50.0,5.0,400.0,20.0
55348,Plant 55348,OH,41.47724,-83.45983,831564.74,Gas,NGCC,-927.1073195780302,91.4721214,8.315647400000001,8.315647400000001,16.631294800000003,8.315647400000001,307678.9538,Gas to NGCC,50.0,5.0,400.0,20.0
55349,Plant 55349,WV,39.3325,-81.3642,2246086.31,Gas,NGCC,105.33634458815348,247.06949410000001,22.4608631,22.4608631,44.9217262,22.4608631,831051.9347,Gas to NGCC,50.0,5.0,400.0,20.0
55357,Plant 55357,TX,29.4731,-95.6244,3395764.11,Gas,NGCC,-455.0237897687749,373.5340521,33.957641100000004,33.957641100000004,67.91528220000001,33.957641100000004,1256432.7207,Gas to NGCC,50.0,5.0,400.0,20.0
55364,Plant 55364,IN,39.3931,-87.5108,2996650.84,Gas,NGCC,-351.60167394654775,329.6315924,29.966508400000002,29.966508400000002,59.933016800000004,29.966508400000002,1108760.8107999999,Gas to NGCC,50.0,5.0,400.0,20.0
55365,Plant 55365,TX,29.7028,-95.0718,190541.33,Gas,NGCC,-748.7428328582847,20.9595463,1.9054133,1.9054133,3.8108266,1.9054133,70500.29209999999,Gas to NGCC,50.0,5.0,400.0,20.0
55377,Plant 55377,PA,39.7475,-79.838888,133172.76,Gas,NGCC,-220.98560388139816,14.649003600000002,1.3317276000000002,1.3317276000000002,2.6634552000000005,1.3317276000000002,49273.921200000004,Gas to NGCC,50.0,5.0,400.0,20.0
55382,Plant 55382,GA,34.7094,-84.9175,9069142.34,Gas,NGCC,-704.431500426017,997.6056574,90.6914234,90.6914234,181.3828468,90.6914234,3355582.6658,Gas to NGCC,50.0,5.0,400.0,20.0
55386,Plant 55386,SC,33.8697,-81.0178,2545481.47,Gas,NGCC,-681.376584258091,280.0029617,25.454814700000004,25.454814700000004,50.90962940000001,25.454814700000004,941828.1439,Gas to NGCC,50.0,5.0,400.0,20.0
55391,Plant 55391,WI,42.9767,-89.0492,543714.99,Gas,NGCC,-519.1153704280473,59.8086489,5.4371499000000005,5.4371499000000005,10.874299800000001,5.4371499000000005,201174.5463,Gas to NGCC,50.0,5.0,400.0,20.0
55401,Plant 55401,OH,39.0839,-82.3328,1933400.91,Gas,NGCC,-480.0399510313996,212.6741001,19.3340091,19.3340091,38.6680182,19.3340091,715358.3367,Gas to NGCC,50.0,5.0,400.0,20.0
55402,Plant 55402,MI,43.1864,-84.8429,1523848.92,Gas,NGCC,-382.5065247808468,167.6233812,15.2384892,15.2384892,30.4769784,15.2384892,563824.1004,Gas to NGCC,50.0,5.0,400.0,20.0
55404,Plant 55404,LA,30.2294,-91.065,3395830.42,Gas,NGCC,-134.26505195036512,373.5413462,33.9583042,33.9583042,67.9166084,33.9583042,1256457.2554,Gas to NGCC,50.0,5.0,400.0,20.0
55406,Plant 55406,GA,32.277252,-81.284411,2573233.47,Gas,NGCC,-669.350496022325,283.05568170000004,25.732334700000003,25.732334700000003,51.464669400000005,25.732334700000003,952096.3839,Gas to NGCC,50.0,5.0,400.0,20.0
55418,Plant 55418,AR,34.29759,-92.868344,2225320.73,Gas,NGCC,-892.1752629662052,244.7852803,22.253207300000003,22.253207300000003,44.50641460000001,22.253207300000003,823368.6701,Gas to NGCC,50.0,5.0,400.0,20.0
55440,Plant 55440,AL,32.6497,-86.74,4918503.25,Gas,NGCC,-765.0535231378507,541.0353575,49.185032500000005,49.185032500000005,98.37006500000001,49.185032500000005,1819846.2025,Gas to NGCC,50.0,5.0,400.0,20.0
55457,Plant 55457,OK,35.29774,-97.58985,1697932.13,Gas,NGCC,-181.62626364247402,186.7725343,16.9793213,16.9793213,33.9586426,16.9793213,628234.8881,Gas to NGCC,50.0,5.0,400.0,20.0
55464,Plant 55464,TX,29.713414,-95.134508,7099880.75,Gas,NGCC,-420.92304398906333,780.9868825,70.99880750000001,70.99880750000001,141.99761500000002,70.99880750000001,2626955.8775,Gas to NGCC,50.0,5.0,400.0,20.0
55470,Plant 55470,TX,29.378097,-94.932773,1327877.26,Gas,NGCC,-357.5821174400131,146.06649860000002,13.278772600000002,13.278772600000002,26.557545200000003,13.278772600000002,491314.5862,Gas to NGCC,50.0,5.0,400.0,20.0
55477,Plant 55477,WY,44.285,-105.3786,19912.8,Gas,NGCC,-349.6855429370703,2.190408,0.199128,0.199128,0.398256,0.199128,7367.736,Gas to NGCC,50.0,5.0,400.0,20.0
55478,Plant 55478,SD,44.1203,-103.26,41610.22,Gas,NGCC,-97.66734398195824,4.5771242,0.41610220000000003,0.41610220000000003,0.8322044000000001,0.41610220000000003,15395.7814,Gas to NGCC,50.0,5.0,400.0,20.0
55479,Plant 55479,WY,44.2858,-105.3833,713811.3,Coal,NGCC,18.00161155792431,78.519243,7.1381130000000015,7.1381130000000015,14.276226000000003,7.1381130000000015,264110.18100000004,Coal to NGCC,50.0,5.0,400.0,20.0
55503,Plant 55503,OH,39.5333,-81.7178,5571359.4,Gas,NGCC,-936.327330608476,612.8495340000001,55.71359400000001,55.71359400000001,111.42718800000002,55.71359400000001,2061402.9780000001,Gas to NGCC,50.0,5.0,400.0,20.0
55504,Plant 55504,CO,39.2038,-103.7005,136329.36,Gas,NGCC,-306.6182856575724,14.9962296,1.3632936,1.3632936,2.7265872,1.3632936,50441.86319999999,Gas to NGCC,50.0,5.0,400.0,20.0
55505,Plant 55505,CO,39.941129,-104.682015,248788.34,Gas,NGCC,-115.06167531186917,27.3667174,2.4878834000000003,2.4878834000000003,4.975766800000001,2.4878834000000003,92051.68579999999,Gas to NGCC,50.0,5.0,400.0,20.0
55508,Plant 55508,CA,36.652905,-120.580609,26779.77,Gas,NGCC,-448.88290465897353,2.9457747000000003,0.2677977,0.2677977,0.5355954,0.2677977,9908.5149,Gas to NGCC,50.0,5.0,400.0,20.0
55512,Plant 55512,CA,32.796491,-116.972071,12556.59,Gas,NGCC,-885.132986196236,1.3812249,0.1255659,0.1255659,0.2511318,0.1255659,4645.9383,Gas to NGCC,50.0,5.0,400.0,20.0
55516,Plant 55516,PA,39.8592,-79.9182,5576566.16,Gas,NGCC,20.168654958234093,613.4222776,55.76566160000001,55.76566160000001,111.53132320000002,55.76566160000001,2063329.4792,Gas to NGCC,50.0,5.0,400.0,20.0
55544,Plant 55544,OR,42.172718,-121.814393,180596.78,Gas,NGCC,-608.2027317246113,19.8656458,1.8059678000000001,1.8059678000000001,3.6119356000000002,1.8059678000000001,66820.8086,Gas to NGCC,50.0,5.0,400.0,20.0
55558,Plant 55558,WI,44.2717,-88.3011,345053.46,Gas,NGCC,33.83544157259541,37.9558806,3.4505346000000006,3.4505346000000006,6.901069200000001,3.4505346000000006,127669.78020000001,Gas to NGCC,50.0,5.0,400.0,20.0
55620,Plant 55620,LA,32.6908,-92.0183,4248996.55,Gas,NGCC,-735.8126233986537,467.3896205,42.489965500000004,42.489965500000004,84.97993100000001,42.489965500000004,1572128.7234999998,Gas to NGCC,50.0,5.0,400.0,20.0
55622,Plant 55622,UT,40.6667,-112.0317,845920.33,Gas,NGCC,-209.55195122444357,93.0512363,8.4592033,8.4592033,16.9184066,8.4592033,312990.5221,Gas to NGCC,50.0,5.0,400.0,20.0
55627,Plant 55627,CA,38.226752,-121.843271,16252.72,Gas,NGCC,-890.2136958024788,1.7877992,0.1625272,0.1625272,0.3250544,0.1625272,6013.506399999999,Gas to NGCC,50.0,5.0,400.0,20.0
55645,Plant 55645,CO,39.747875,-104.681404,427745.12,Gas,NGCC,-389.585511765991,47.0519632,4.277451200000001,4.277451200000001,8.554902400000001,4.277451200000001,158265.6944,Gas to NGCC,50.0,5.0,400.0,20.0
55654,Plant 55654,PA,39.866944,-77.685833,253981.0,Gas,NGCC,-6.262063343112634,27.937910000000002,2.53981,2.53981,5.07962,2.53981,93972.97,Gas to NGCC,50.0,5.0,400.0,20.0
55656,Plant 55656,CA,34.9556,-118.844,4007426.84,Gas,NGCC,-717.1660442613806,440.8169524,40.0742684,40.0742684,80.1485368,40.0742684,1482747.9308,Gas to NGCC,50.0,5.0,400.0,20.0
55662,Plant 55662,WA,46.6225,-122.9131,2318715.71,Gas,NGCC,-734.082847932268,255.0587281,23.1871571,23.1871571,46.3743142,23.1871571,857924.8127,Gas to NGCC,50.0,5.0,400.0,20.0
55664,Plant 55664,TX,32.3958,-94.4367,3355134.94,Gas,NGCC,-345.0764552628233,369.06484340000003,33.5513494,33.5513494,67.1026988,33.5513494,1241399.9278,Gas to NGCC,50.0,5.0,400.0,20.0
55667,Plant 55667,PA,40.801924,-75.107563,4497664.39,Gas,NGCC,-236.73074047546552,494.7430829,44.9766439,44.9766439,89.9532878,44.9766439,1664135.8242999997,Gas to NGCC,50.0,5.0,400.0,20.0
55700,Plant 55700,WA,46.138824,-122.985506,2050113.31,Gas,NGCC,-208.37666105463606,225.51246410000002,20.5011331,20.5011331,41.0022662,20.5011331,758541.9247,Gas to NGCC,50.0,5.0,400.0,20.0
55706,Plant 55706,MS,33.2881,-89.4201,5270930.82,Gas,NGCC,-986.9124050576957,579.8023902000001,52.70930820000001,52.70930820000001,105.41861640000002,52.70930820000001,1950244.4034000002,Gas to NGCC,50.0,5.0,400.0,20.0
55710,Plant 55710,PA,40.545278,-79.768611,3049669.11,Gas,NGCC,-105.95414956527353,335.4636021,30.4966911,30.4966911,60.9933822,30.4966911,1128377.5707,Gas to NGCC,50.0,5.0,400.0,20.0
55718,Plant 55718,MI,42.77412,-82.48203,590858.34,Gas,NGCC,-391.2914488920056,64.9944174,5.9085834,5.9085834,11.8171668,5.9085834,218617.58579999997,Gas to NGCC,50.0,5.0,400.0,20.0
55738,Plant 55738,VA,37.175278,-81.961388,185766.28,Gas,NGCC,-112.01282296789267,20.4342908,1.8576628000000002,1.8576628000000002,3.7153256000000003,1.8576628000000002,68733.5236,Gas to NGCC,50.0,5.0,400.0,20.0
55749,Plant 55749,MT,45.7578,-107.6,504897.98,Coal,NGCC,-22.382715403721328,55.5387778,5.048979800000001,5.048979800000001,10.097959600000001,5.048979800000001,186812.25259999998,Coal to NGCC,50.0,5.0,400.0,20.0
55786,Plant 55786,NY,40.7861,-73.2931,100987.11,Gas,NGCC,-445.576419269091,11.108582100000001,1.0098711,1.0098711,2.0197422,1.0098711,37365.2307,Gas to NGCC,50.0,5.0,400.0,20.0
55801,Plant 55801,PA,39.807038,-75.421606,6056226.32,Gas,NGCC,-669.901566456272,666.1848952,60.56226320000001,60.56226320000001,121.12452640000002,60.56226320000001,2240803.7384,Gas to NGCC,50.0,5.0,400.0,20.0
55802,Plant 55802,NM,34.611549,-106.732234,247273.67,Gas,NGCC,-138.63953308016576,27.200103700000003,2.4727367000000005,2.4727367000000005,4.945473400000001,2.4727367000000005,91491.2579,Gas to NGCC,50.0,5.0,400.0,20.0
55821,Plant 55821,FL,28.488246,-81.166944,3650650.6,Gas,NGCC,-708.7450632123886,401.571566,36.506506,36.506506,73.013012,36.506506,1350740.722,Gas to NGCC,50.0,5.0,400.0,20.0
55835,Plant 55835,CO,40.0908,-104.5953,2512757.74,Gas,NGCC,-581.6371729522729,276.4033514,25.127577400000003,25.127577400000003,50.25515480000001,25.127577400000003,929720.3638,Gas to NGCC,50.0,5.0,400.0,20.0
55841,Plant 55841,NV,36.4078,-114.9606,2521018.12,Gas,NGCC,-763.4866995499937,277.3119932,25.210181200000005,25.210181200000005,50.42036240000001,25.210181200000005,932776.7044,Gas to NGCC,50.0,5.0,400.0,20.0
55847,Plant 55847,CA,39.109344,-121.60931,47875.03,Gas,NGCC,-145.52125086260838,5.2662533,0.4787503,0.4787503,0.9575006,0.4787503,17713.7611,Gas to NGCC,50.0,5.0,400.0,20.0
55856,Plant 55856,IL,38.279167,-89.666944,13399780.68,Coal,NGCC,-328.674269052355,1473.9758748,133.9978068,133.9978068,267.9956136,133.9978068,4957918.8516,Coal to NGCC,50.0,5.0,400.0,20.0
55963,Plant 55963,CA,38.014423,-121.790679,28708.54,Gas,NGCC,-432.7982294999224,3.1579394,0.28708540000000005,0.28708540000000005,0.5741708000000001,0.28708540000000005,10622.1598,Gas to NGCC,50.0,5.0,400.0,20.0
55970,Plant 55970,CA,38.338475,-121.123978,1401020.6,Gas,NGCC,-250.03700832217257,154.112266,14.010206000000002,14.010206000000002,28.020412000000004,14.010206000000002,518377.62200000003,Gas to NGCC,50.0,5.0,400.0,20.0
55972,Plant 55972,NE,40.947913,-95.964026,214113.45,Gas,NGCC,-790.0348696426296,23.5524795,2.1411345,2.1411345,4.282269,2.1411345,79221.9765,Gas to NGCC,50.0,5.0,400.0,20.0
55976,Plant 55976,PA,39.8725,-77.1672,3231073.51,Gas,NGCC,-299.8429410296054,355.4180861,32.3107351,32.3107351,64.6214702,32.3107351,1195497.1986999998,Gas to NGCC,50.0,5.0,400.0,20.0
55977,Plant 55977,NM,36.716628,-108.215282,432702.32,Gas,NGCC,36.6082004273671,47.5972552,4.3270232,4.3270232,8.6540464,4.3270232,160099.8584,Gas to NGCC,50.0,5.0,400.0,20.0
56013,Plant 56013,IA,41.514365,-94.919729,234466.4,Gas,NGCC,-715.105589872501,25.791304,2.3446640000000003,2.3446640000000003,4.689328000000001,2.3446640000000003,86752.568,Gas to NGCC,50.0,5.0,400.0,20.0
56026,Plant 56026,CA,37.3767,-121.9508,901276.91,Gas,NGCC,-258.6689324182617,99.14046010000001,9.012769100000002,9.012769100000002,18.025538200000003,9.012769100000002,333472.4567,Gas to NGCC,50.0,5.0,400.0,20.0
56031,Plant 56031,WI,44.3204,-88.208889,4432729.07,Gas,NGCC,-340.82396130128984,487.6001977,44.327290700000006,44.327290700000006,88.65458140000001,44.327290700000006,1640109.7559,Gas to NGCC,50.0,5.0,400.0,20.0
56041,Plant 56041,CA,33.9986,-118.2219,331859.8,Gas,NGCC,-993.7428432138503,36.504578,3.318598,3.318598,6.637196,3.318598,122788.12599999999,Gas to NGCC,50.0,5.0,400.0,20.0
56046,Plant 56046,CA,34.1786,-118.3153,1529074.28,Gas,NGCC,-336.77088686054077,168.1981708,15.290742800000002,15.290742800000002,30.581485600000004,15.290742800000002,565757.4836,Gas to NGCC,50.0,5.0,400.0,20.0
56068,Plant 56068,WI,42.8492,-87.8336,7079831.77,Coal,NGCC,-425.8181921224605,778.7814946999999,70.7983177,70.7983177,141.5966354,70.7983177,2619537.7548999996,Coal to NGCC,50.0,5.0,400.0,20.0
56078,Plant 56078,CA,37.4878,-120.8956,1621414.24,Gas,NGCC,-320.6963436530501,178.35556640000001,16.2141424,16.2141424,32.4282848,16.2141424,599923.2688,Gas to NGCC,50.0,5.0,400.0,20.0
56102,Plant 56102,UT,39.82144,-111.89345,2942204.85,Gas,NGCC,-681.6963404802655,323.6425335,29.422048500000002,29.422048500000002,58.844097000000005,29.422048500000002,1088615.7945,Gas to NGCC,50.0,5.0,400.0,20.0
56166,Plant 56166,WI,43.751826,-87.878056,553522.09,Gas,NGCC,-255.70595154613716,60.8874299,5.5352209000000006,5.5352209000000006,11.070441800000001,5.5352209000000006,204803.1733,Gas to NGCC,50.0,5.0,400.0,20.0
56177,Plant 56177,UT,40.0614,-111.7294,854366.0,Gas,NGCC,77.90843247263025,93.98026,8.543660000000001,8.543660000000001,17.087320000000002,8.543660000000001,316115.42,Gas to NGCC,50.0,5.0,400.0,20.0
56196,Plant 56196,NY,40.7889,-73.9069,3495457.26,Gas,NGCC,-473.2927830291973,384.5002986,34.9545726,34.9545726,69.9091452,34.9545726,1293319.1861999999,Gas to NGCC,50.0,5.0,400.0,20.0
56224,Plant 56224,NV,40.7461,-116.5297,1186632.75,Coal,NGCC,-54.66267700257983,130.5296025,11.8663275,11.8663275,23.732655,11.8663275,439054.1175,Coal to NGCC,50.0,5.0,400.0,20.0
56227,Plant 56227,OR,46.17894,-123.172039,3137089.68,Gas,NGCC,-19.718469719236396,345.07986480000005,31.370896800000004,31.370896800000004,62.74179360000001,31.370896800000004,1160723.1816,Gas to NGCC,50.0,5.0,400.0,20.0
56241,Plant 56241,MN,44.536688,-92.915528,700260.11,Gas,NGCC,-283.74273001460216,77.0286121,7.002601100000001,7.002601100000001,14.005202200000001,7.002601100000001,259096.2407,Gas to NGCC,50.0,5.0,400.0,20.0
56253,Plant 56253,UT,37.112092,-113.516581,125593.21,Gas,NGCC,-573.2349603103489,13.815253100000001,1.2559321,1.2559321,2.5118642,1.2559321,46469.487700000005,Gas to NGCC,50.0,5.0,400.0,20.0
56319,Plant 56319,WY,44.2919,-105.3811,729201.25,Coal,NGCC,-5.585493075966593,80.2121375,7.2920125,7.2920125,14.584025,7.2920125,269804.4625,Coal to NGCC,50.0,5.0,400.0,20.0
56397,Plant 56397,PA,41.2025,-76.068333,52098.48,Gas,NGCC,-72.68960768093949,5.730832800000001,0.5209848,0.5209848,1.0419696,0.5209848,19276.4376,Gas to NGCC,50.0,5.0,400.0,20.0
56400,Plant 56400,FL,27.383889,-80.3775,1870356.18,Gas,NGCC,-734.236315602513,205.7391798,18.7035618,18.7035618,37.4071236,18.7035618,692031.7866,Gas to NGCC,50.0,5.0,400.0,20.0
56456,Plant 56456,AR,35.6644,-89.9489,3721291.34,Coal,NGCC,-115.03717950590722,409.3420474,37.212913400000005,37.212913400000005,74.42582680000001,37.212913400000005,1376877.7958,Coal to NGCC,50.0,5.0,400.0,20.0
56474,Plant 56474,CA,33.8073,-117.9832,21967.25,Gas,NGCC,-704.5564743786013,2.4163975,0.21967250000000002,0.21967250000000002,0.43934500000000004,0.21967250000000002,8127.8825,Gas to NGCC,50.0,5.0,400.0,20.0
56564,Plant 56564,AR,33.649722,-93.811944,3354434.4,Coal,NGCC,-193.8844818285004,368.987784,33.544344,33.544344,67.088688,33.544344,1241140.728,Coal to NGCC,50.0,5.0,400.0,20.0
56596,Plant 56596,WY,44.2919,-105.3806,880896.33,Coal,NGCC,-46.55031993629139,96.8985963,8.8089633,8.8089633,17.6179266,8.8089633,325931.6421,Coal to NGCC,50.0,5.0,400.0,20.0
56603,Plant 56603,TX,30.4193,-95.0118,114615.51,Gas,NGCC,-428.8563201962818,12.6077061,1.1461551,1.1461551,2.2923102,1.1461551,42407.738699999994,Gas to NGCC,50.0,5.0,400.0,20.0
56604,Plant 56604,TX,30.3038,-94.2526,129398.88,Gas,NGCC,-404.5254112313599,14.2338768,1.2939888000000002,1.2939888000000002,2.5879776000000003,1.2939888000000002,47877.5856,Gas to NGCC,50.0,5.0,400.0,20.0
56606,Plant 56606,MT,48.21,-104.391667,327800.32,Gas,NGCC,-174.04191343290285,36.0580352,3.2780032,3.2780032,6.5560064,3.2780032,121286.1184,Gas to NGCC,50.0,5.0,400.0,20.0
56609,Plant 56609,WY,44.388889,-105.460833,3163235.49,Coal,NGCC,-129.13019439513593,347.9559039,31.632354900000006,31.632354900000006,63.26470980000001,31.632354900000006,1170397.1313,Coal to NGCC,50.0,5.0,400.0,20.0
56611,Plant 56611,TX,31.474378,-96.957149,3549352.76,Coal,NGCC,-304.2691859954196,390.4288036,35.4935276,35.4935276,70.9870552,35.4935276,1313260.5211999998,Coal to NGCC,50.0,5.0,400.0,20.0
56671,Plant 56671,WV,39.707893,-79.958974,4360908.35,Coal,NGCC,-208.553804456873,479.69991849999997,43.6090835,43.6090835,87.218167,43.6090835,1613536.0894999998,Coal to NGCC,50.0,5.0,400.0,20.0
56908,Plant 56908,MT,46.104713,-112.876605,564568.26,Gas,NGCC,-987.8194457232572,62.1025086,5.645682600000001,5.645682600000001,11.291365200000001,5.645682600000001,208890.2562,Gas to NGCC,50.0,5.0,400.0,20.0
57978,Plant 57978,CA,38.088056,-121.3875,746207.24,Gas,NGCC,-735.4553160371137,82.0827964,7.4620724,7.4620724,14.9241448,7.4620724,276096.6788,Gas to NGCC,50.0,5.0,400.0,20.0
58284,Plant 58284,NM,34.616111,-106.815,70512.65,Gas,NGCC,-796.8122397623155,7.756391499999999,0.7051265,0.7051265,1.410253,0.7051265,26089.6805,Gas to NGCC,50.0,5.0,400.0,20.0
58325,Plant 58325,OK,36.813889,-97.125278,215170.77,Gas,NGCC,-403.5166360169449,23.6687847,2.1517077000000002,2.1517077000000002,4.3034154000000004,2.1517077000000002,79613.1849,Gas to NGCC,50.0,5.0,400.0,20.0
58378,Plant 58378,TX,29.475278,-95.634167,182825.67,Gas,NGCC,-246.8227316320981,20.1108237,1.8282567000000003,1.8282567000000003,3.6565134000000006,1.8282567000000003,67645.4979,Gas to NGCC,50.0,5.0,400.0,20.0
58427,Plant 58427,MI,42.719722,-84.551667,491721.26,Gas,NGCC,-853.1471915437183,54.089338600000005,4.917212600000001,4.917212600000001,9.834425200000002,4.917212600000001,181936.8662,Gas to NGCC,50.0,5.0,400.0,20.0
58503,Plant 58503,OR,45.698611,-119.813056,3171245.42,Gas,NGCC,-960.6256532747295,348.8369962,31.712454200000003,31.712454200000003,63.42490840000001,31.712454200000003,1173360.8054,Gas to NGCC,50.0,5.0,400.0,20.0
