Facility ID,Latitude,Longitude,wind_cf,pvout
55241,30.7478,-88.0575,0.20468463,1594.682
55242,30.5664,-87.115,0.25516734,1595.777
55243,40.787,-73.9048,0.28725028,1453.33
55244,33.837699,-83.699577,0.3026305,1564.366
55247,39.7139,-83.1778,0.35148355,1399.638
55250,41.440893,-87.753189,0.4007115,1423.744
55251,36.2454,-88.612,0.29884353,1485.837
55253,41.429444,-87.6187,0.38253108,1416.074
55259,41.6739,-87.4775,0.3595116,1401.099
55262,41.397369,-83.641236,0.38103712,1375.897
55263,40.7167,-82.789,0.41735977,1344.12
55264,41.4079,-84.1095,0.39512628,1386.854
55267,32.9111,-84.3064,0.23641305,1566.557
55269,34.9939,-90.0378,0.34300247,1520.536
55270,42.2488,-84.3767,0.3225055,1351.79
55271,32.6514,-86.7386,0.1847866,1540.624
55276,38.3681,-82.5339,0.22904219,1374.436
55279,41.8151,-88.2265,0.32342672,1429.588
55282,33.3417,-112.8897,0.090066284,1915.006
55283,38.6281,-104.7069,0.16176733,1797.03
55284,38.3441,-82.5938,0.18090564,1372.244
55285,36.6644,-82.1044,0.19721808,1472.323
55286,28.3661,-80.7947,0.17744277,1618.423
55292,34.6292,-87.0214,0.29670453,1513.596
55293,34.6397,-87.0639,0.31599525,1518.71
55294,43.6575,-70.375,0.2576492,1462.461
55295,33.6157,-114.6865,0.1207902,1929.25
55296,41.6835,-87.5563,0.3436718,1413.152
55297,42.32238,-86.29368,0.39731,1328.414
55298,40.1475,-74.7411,0.30612302,1428.858
55299,29.7189,-95.2319,0.17117058,1504.1
55304,31.3869,-84.08,0.19672437,1592.49
55306,32.975,-112.6944,0.08981059,1912.814
55317,42.2422,-70.9661,0.37046453,1434.702
55320,33.0583,-97.9103,0.49561277,1640.703
55322,36.383719,-114.921779,0.23692258,1923.041
55327,29.7731,-94.9019,0.2749398,1541.72
55328,45.794046,-119.313323,0.25125524,1514.326
55332,33.092239,-82.979992,0.1331706,1570.575
55333,38.0169,-121.8439,0.25581107,1792.647
55334,39.223144,-88.758406,0.3601461,1452.234
55337,40.3509,-76.3658,0.28804362,1409.865
55340,35.8619,-90.0253,0.35897037,1516.153
55343,32.299349,-107.7834,0.22372748,1983.308
55345,32.581481,-116.914969,0.045634866,1836.842
55347,40.638021,-79.351725,0.2601708,1299.925
55348,41.47724,-83.45983,0.40385887,1373.705
55349,39.3325,-81.3642,0.22334759,1339.737
55350,40.0928,-82.0276,0.2659216,1347.772
55357,29.4731,-95.6244,0.2851427,1495.699
55358,30.2588,-93.7353,0.17540585,1496.794
55364,39.3931,-87.5108,0.31093454,1428.493
55365,29.7028,-95.0718,0.25521657,1521.632
55372,33.47596,-113.113434,0.08200342,1907.701
55375,40.7825,-73.8964,0.2795651,1451.869
55377,39.7475,-79.838888,0.2856114,1317.457
55380,33.296146,-92.589364,0.16904902,1513.961
55381,37.9892,-75.54,0.31514028,1515.422
55382,34.7094,-84.9175,0.23274548,1511.039
55386,33.8697,-81.0178,0.15981103,1557.426
55391,42.9767,-89.0492,0.4250963,1436.163
55392,42.4776,-87.895,0.3967849,1435.432
55393,37.2207,-121.7457,0.13923027,1794.108
55395,34.183,-90.5621,0.3235909,1540.624
55397,39.58,-81.6564,0.28995052,1359.095
55400,35.280318,-119.470707,0.085282385,1896.378
55401,39.0839,-82.3328,0.24438785,1378.088
55402,43.1864,-84.8429,0.3897177,1343.024
55404,30.2294,-91.065,0.25275317,1552.312
55405,42.2728,-73.8492,0.30775204,1381.376
55406,32.277252,-81.284411,0.16981032,1563.635
55409,33.5883,-85.9731,0.2126972,1535.146
55411,33.000669,-85.903278,0.14420307,1549.39
55412,28.0525,-81.8083,0.19866918,1633.398
55414,28.3665,-82.558611,0.17892386,1637.05
55415,27.523607,-81.923951,0.23416266,1628.284
55417,38.6996,-88.5392,0.38085335,1460.269
55418,34.29759,-92.868344,0.17129962,1502.273
55419,30.3217,-91.2347,0.28462067,1553.774
55433,30.2825,-92.5997,0.26637855,1526.014
55438,42.000061,-88.244572,0.3314813,1422.284
55439,37.8667,-78.3813,0.20746689,1500.447
55440,32.6497,-86.74,0.16310701,1539.529
55447,39.0192,-92.2629,0.40483767,1495.699
55451,34.835,-89.2026,0.2629187,1504.83
55453,38.5569,-104.6875,0.19767128,1816.754
55455,33.334562,-112.840641,0.09145727,1910.258
55457,35.29774,-97.58985,0.4560068,1633.033
55460,41.862114,-86.221394,0.3567857,1332.067
55463,35.6856,-97.2264,0.44836667,1599.064
55464,29.713414,-95.134508,0.20915022,1512.866
55467,32.7061,-92.0683,0.2516347,1538.433
55470,29.378097,-94.932773,0.28986076,1563.27
55477,44.285,-105.3786,0.4036172,1601.987
55478,44.1203,-103.26,0.2970596,1595.047
55479,44.2858,-105.3833,0.40289012,1601.987
55480,32.7563,-96.4916,0.37194905,1562.174
55481,33.345047,-112.864227,0.08992615,1910.623
55482,45.8114,-120.833,0.26429424,1545.738
55486,30.791389,-89.909166,0.20522149,1544.642
55496,40.106931,-88.599867,0.39371756,1439.815
55499,38.398867,-121.923973,0.24429207,1786.803
55501,34.6831,-95.9349,0.44882444,1550.121
55502,39.0911,-84.8669,0.22283298,1406.212
55503,39.5333,-81.7178,0.29768902,1353.251
55504,39.2038,-103.7005,0.37024665,1780.959
55505,39.941129,-104.682015,0.20605157,1744.799
55508,36.652905,-120.580609,0.11189445,1816.754
55510,32.562448,-116.943869,0.04557792,1854.74
55512,32.796491,-116.972071,0.013092137,1829.903
55513,33.121943,-117.117441,0.031582233,1822.597
55514,36.415999,-114.960916,0.2529747,1913.18
55516,39.8592,-79.9182,0.2711315,1315.63
55517,41.448694,-72.835364,0.22385089,1449.312
55518,34.5953,-117.3647,0.20399964,2026.772
55522,32.9285,-111.5899,0.09432385,1910.623
55524,39.7375,-76.306666,0.28773668,1428.858
55538,33.1261,-117.1172,0.027709125,1819.675
55540,32.591667,-117.058611,0.037126716,1811.64
55541,33.910873,-116.552994,0.5533215,1991.708
55542,32.567041,-116.944197,0.04626744,1851.452
55544,42.172718,-121.814393,0.15383883,1675.767
55558,44.2717,-88.3011,0.32836646,1431.05
55620,32.6908,-92.0183,0.23645301,1537.702
55622,40.6667,-112.0317,0.2412327,1630.476
55625,38.242158,-121.854722,0.4233591,1800.682
55626,38.221577,-121.868333,0.42979997,1801.778
55627,38.226752,-121.843271,0.43895268,1802.509
55640,41.4425,-87.7514,0.4007115,1423.014
55641,42.583056,-89.035833,0.38251325,1421.918
55645,39.747875,-104.681404,0.24286708,1753.565
55651,35.7422,-97.655,0.4609062,1635.224
55654,39.866944,-77.685833,0.257674,1419.727
55656,34.9556,-118.844,0.07731134,1814.927
55661,43.1047,-70.8061,0.3132694,1458.808
55662,46.6225,-122.9131,0.21202391,1204.96
55664,32.3958,-94.4367,0.21977462,1520.536
55667,40.801924,-75.107563,0.23347618,1395.62
55672,33.1189,-82.8608,0.16123797,1572.767
55687,35.6139,-115.3561,0.20834078,1934.364
55690,40.6175,-75.3147,0.22586711,1407.674
55694,33.3792,-89.2089,0.24875437,1533.32
55698,36.270072,-119.648055,0.1486778,1783.15
55699,40.610654,-73.762218,0.39697334,1472.323
55700,46.138824,-122.985506,0.21052627,1212.63
55701,41.377116,-83.161388,0.40396655,1368.592
55706,33.2881,-89.4201,0.19643062,1528.206
55708,31.832132,-94.90064,0.22782345,1519.805
55710,40.545278,-79.768611,0.20802945,1294.446
55714,34.4297,-92.8317,0.14225656,1503.734
55718,42.77412,-82.48203,0.37266824,1344.12
55733,43.147153,-115.666637,0.32792726,1641.434
55736,38.5731,-82.7833,0.23125874,1390.507
55738,37.175278,-81.961388,0.29799038,1405.117
55748,37.425,-121.9319,0.12566882,1790.456
55749,45.7578,-107.6,0.202605,1502.638
55786,40.7861,-73.2931,0.23692581,1486.933
55787,40.957053,-72.865877,0.3794687,1473.053
55801,39.807038,-75.421606,0.29174644,1444.564
55802,34.611549,-106.732234,0.13543682,1936.921
55807,36.2397,-119.9044,0.17637728,1804.335
55810,36.999,-121.5363,0.07864352,1788.264
55818,47.086111,-122.365674,0.19742219,1205.325
55821,28.488246,-81.166944,0.13905668,1597.969
55835,40.0908,-104.5953,0.19333689,1721.058
55836,44.2761,-88.2658,0.32687488,1425.571
55841,36.4078,-114.9606,0.2582965,1908.066
55847,39.109344,-121.60931,0.20481156,1733.111
55855,38.228522,-122.07525,0.26938462,1781.324
55856,38.279167,-89.666944,0.38522017,1477.436
55927,32.3594,-81.1242,0.16064769,1569.114
55933,37.7107,-121.4906,0.28459302,1806.526
55936,42.2383,-89.1011,0.32752505,1419.727
55938,40.0633,-74.1672,0.26811922,1458.078
55939,38.971667,-78.177222,0.23275115,1451.504
55951,34.0414,-117.3603,0.08432081,1841.956
55963,38.014423,-121.790679,0.26065138,1793.378
55965,33.406385,-85.036988,0.15832536,1540.99
55969,41.10603,-72.376155,0.47514275,1487.663
55970,38.338475,-121.123978,0.11922442,1763.062
55972,40.947913,-95.964026,0.46324494,1531.858
55976,39.8725,-77.1672,0.28014877,1421.188
55977,36.716628,-108.215282,0.17308882,1868.619
55985,33.1197,-117.117778,0.034317575,1822.597
56013,41.514365,-94.919729,0.4758745,1506.656
56018,33.1661,-86.2825,0.25184664,1550.852
56026,37.3767,-121.9508,0.08040393,1801.413
56031,44.3204,-88.208889,0.38719162,1435.067
56032,40.6439,-73.5683,0.34037036,1485.837
56041,33.9986,-118.2219,0.032077834,1812.37
56046,34.1786,-118.3153,0.038722362,1824.789
56047,41.481243,-73.123108,0.31193075,1452.234
56068,42.8492,-87.8336,0.4517863,1395.62
56078,37.4878,-120.8956,0.18172865,1780.228
56102,39.82144,-111.89345,0.1748724,1639.607
56104,44.1988,-94.003,0.35395503,1436.894
56108,30.2554,-92.0433,0.22467868,1536.242
56135,37.7315,-121.116,0.16212016,1772.924
56143,33.9636,-117.4528,0.12952936,1843.782
56150,32.3478,-81.1817,0.16071606,1570.575
56151,38.6803,-94.4824,0.44739938,1530.763
56164,44.3356,-93.290556,0.42971477,1451.138
56166,43.751826,-87.878056,0.4043276,1439.085
56177,40.0614,-111.7294,0.10383488,1604.909
56188,40.736611,-73.388424,0.2818188,1487.298
56196,40.7889,-73.9069,0.29636303,1453.33
56224,40.7461,-116.5297,0.10474836,1733.842
56227,46.17894,-123.172039,0.1132143,1200.212
56232,32.8769,-117.166389,0.038448773,1799.587
56234,40.8142,-72.9403,0.27921006,1488.394
56237,40.331667,-111.754167,0.08988869,1619.884
56238,45.3735,-98.098689,0.42578378,1521.632
56239,36.68957,-119.73989,0.10035999,1785.707
56241,44.536688,-92.915528,0.3981882,1422.649
56249,34.968651,-79.921738,0.23635478,1548.66
56253,37.112092,-113.516581,0.055959687,1839.764
56259,42.625239,-73.750021,0.27181134,1372.975
56283,30.1694,-91.9923,0.22674471,1540.259
56292,34.842311,-79.736087,0.19377927,1537.702
56298,38.7928,-121.3811,0.19769204,1752.104
56319,44.2919,-105.3811,0.4116514,1602.352
56326,32.974554,-102.743607,0.33243877,1837.208
56328,36.1855,-94.2841,0.46783766,1550.852
56349,31.8414,-102.315,0.33445758,1816.754
56350,29.2878,-96.0683,0.3290127,1498.621
56397,41.2025,-76.068333,0.100159705,1312.343
56400,27.383889,-80.3775,0.18735619,1599.43
56407,26.6986,-80.3747,0.19090351,1600.526
56445,40.092192,-104.887844,0.13130075,1711.927
56456,35.6644,-89.9489,0.36778224,1513.231
56458,32.728333,-103.309444,0.39885908,1857.296
56467,37.63466,-122.13381,0.19020988,1757.948
56471,34.205556,-119.246944,0.16218221,1790.456
56472,34.0903,-117.5343,0.09705236,1842.686
56473,34.0053,-117.5604,0.11489609,1848.53
56474,33.8073,-117.9832,0.0415075,1794.838
56475,33.9296,-118.1046,0.024294594,1789.36
56476,38.0175,-121.7587,0.30261058,1780.594
56480,44.634722,-90.134444,0.41105115,1437.989
56482,35.0361,-114.1594,0.20867144,1906.97
56502,38.445883,-96.065247,0.47487468,1573.132
56505,35.848561,-90.725377,0.3330529,1521.997
56532,39.3661,-122.27,0.22171725,1755.392
56556,37.03385,-88.615862,0.30552775,1475.975
56564,33.649722,-93.811944,0.26433286,1515.788
56569,33.238842,-115.504456,0.13845854,1942.399
56596,44.2919,-105.3806,0.40336114,1602.352
56603,30.4193,-95.0118,0.22529124,1501.178
56604,30.3038,-94.2526,0.22567518,1491.316
56606,48.21,-104.391667,0.42602664,1529.667
56609,44.388889,-105.460833,0.37612447,1587.377
56610,44.39624,-96.53332,0.53241587,1526.38
56611,31.474378,-96.957149,0.3872829,1551.947
56629,41.5444,-73.0417,0.19563565,1439.815
56639,36.654114,-120.579727,0.11057561,1816.754
56671,39.707893,-79.958974,0.23368388,1329.145
56674,30.02547,-96.9945,0.29379654,1515.788
56798,41.553227,-72.596867,0.31141952,1422.284
56799,30.159131,-81.518415,0.1581095,1587.011
56803,36.6514,-120.5833,0.11137561,1816.754
56806,29.751645,-94.92312,0.28204405,1545.008
56807,37.695556,-78.285278,0.20379889,1502.638
56846,38.5686,-76.8919,0.26276726,1490.585
56908,46.104713,-112.876605,0.24744123,1504.465
56914,33.3594,-117.1114,0.03261605,1784.246
56940,41.4122,-74.4378,0.20073663,1415.344
56948,32.917399,-111.503327,0.0934513,1894.917
56963,39.8414,-75.2214,0.31663868,1447.12
56964,40.652834,-74.09155,0.3226858,1445.294
56998,38.320833,-104.52639,0.21026443,1814.562
57001,32.796106,-116.972073,0.013092137,1829.903
57027,33.858056,-117.861667,0.055701472,1790.456
57028,43.904444,-116.819722,0.2770664,1591.759
57029,35.170547,-81.416648,0.2529438,1562.905
57037,32.654722,-88.762222,0.24315831,1547.564
57185,41.676111,-73.581111,0.23794433,1418.631
57241,29.7675,-82.396388,0.17111804,1584.454
57267,38.016944,-121.765,0.30428305,1780.594
57349,39.187195,-75.499396,0.3455714,1485.472
57482,33.934167,-116.571388,0.5579263,1993.9
57483,37.789167,-121.601944,0.40758047,1817.849
57515,34.008709,-117.944864,0.026191486,1788.629
57555,32.573889,-116.917777,0.047606457,1845.243
57564,36.6842,-119.5522,0.10128082,1778.768
57703,41.123611,-104.72,0.37566906,1674.306
57794,41.698992,-86.479699,0.37960076,1347.407
57839,40.515,-74.318889,0.2535437,1444.929
57842,39.53,-87.4247,0.30572382,1423.014
57865,33.865,-101.843333,0.41982314,1813.832
57881,48.2325,-103.95278,0.42350316,1539.529
57943,47.796667,-103.57861,0.43922618,1534.05
57978,38.088056,-121.3875,0.21093976,1761.966
58001,31.055833,-97.317222,0.33758995,1562.905
58005,33.582573,-96.617893,0.4362584,1586.646
58054,44.471944,-71.175278,0.19073597,1349.599
58079,40.707222,-74.125833,0.26429394,1438.354
58122,35.790864,-119.294469,0.056184396,1811.275
58235,39.424444,-75.02,0.31314063,1485.106
58236,42.043333,-92.872778,0.38205788,1470.862
58260,36.765,-77.713889,0.21569619,1522.362
58284,34.616111,-106.815,0.17354575,1936.921
58325,36.813889,-97.125278,0.45212018,1612.944
58378,29.475278,-95.634167,0.29905564,1494.603
58420,41.7675,-76.39,0.21548498,1318.918
58426,41.180833,-76.839167,0.18210089,1326.953
58427,42.719722,-84.551667,0.284552,1343.755
58471,32.069167,-102.585556,0.36278954,1837.208
58478,29.691111,-91.192778,0.27406275,1560.713
58503,45.698611,-119.813056,0.3398225,1531.493
58562,31.823889,-106.211944,0.20656699,1985.864
58933,40.671667,-80.336389,0.21721834,1293.35
59004,39.058056,-77.545,0.2926256,1451.504
59093,42.7925,-86.092222,0.33110014,1326.953
59220,39.719364,-76.161625,0.30691004,1442.007
59325,35.2025,-81.363056,0.2912125,1562.174
59326,39.465,-84.347778,0.28897,1398.908
59764,41.667928,-83.443664,0.37421572,1374.801
59773,40.60441,-81.05918,0.3471125,1320.379
59812,32.337679,-97.734612,0.35293627,1604.909
59882,42.137218,-71.4447,0.25122193,1440.911
59906,41.113056,-76.158056,0.1819827,1340.468
59913,36.718236,-77.649559,0.20657317,1519.075
59926,45.063748,-84.825348,0.40258196,1302.482
60122,29.289415,-96.065399,0.33234546,1498.621
60264,29.49233,-94.98483,0.3426957,1519.805
60302,38.695519,-76.827785,0.28307843,1479.263
60345,27.634167,-80.791111,0.18955132,1602.352
60356,40.63534,-80.678245,0.26633775,1319.648
60357,41.471389,-75.544167,0.23646861,1322.205
60368,40.839014,-76.825517,0.24748562,1347.772
60376,41.14889,-80.85162,0.34374148,1309.421
60387,41.774417,-89.606528,0.40752837,1430.684
60459,28.64807,-96.54621,0.39335588,1532.954
60460,29.883214,-95.111345,0.23698948,1500.447
60464,40.175249,-79.696665,0.40546867,1315.63
60468,29.647267,-95.451516,0.19236818,1504.83
60589,40.412,-78.855,0.23064154,1297.733
60698,33.806801,-117.985758,0.04134967,1795.934
60903,42.525486,-70.878239,0.363405,1448.216
60925,30.44083,-95.5275,0.31904933,1499.351
60926,30.01,-90.460833,0.2197474,1547.93
60927,30.27099,-93.28861,0.23783757,1509.578
61028,40.994444,-80.43,0.3400261,1299.56
61035,40.268522,-75.799669,0.19642171,1401.83
61144,44.574965,-96.55942,0.508665,1521.266
61241,28.7853,-97.0093,0.28064167,1496.794
61242,28.69637,-96.9453,0.30586576,1503.004
61322,39.70257,-80.84552,0.15788916,1323.666
61966,28.698477,-96.946125,0.30366367,1503.004
62192,42.773716,-82.479331,0.37653437,1344.12
62548,29.88193,-95.11148,0.23698948,1500.447
62565,39.894212,-79.938201,0.27699485,1320.014
62926,41.438536,-88.110626,0.37570593,1415.709
62949,39.9364,-81.5354,0.28309417,1347.772
63259,42.690644,-84.657783,0.39611506,1336.45
63335,29.64536,-95.45169,0.19051196,1504.83
63688,29.426389,-94.976667,0.3174547,1520.17
63931,41.372222,-88.284444,0.37003934,1399.638
64383,29.480277,-95.620277,0.28436399,1495.334
65372,29.227109,-95.430756,0.31220984,1496.064
65373,29.364128,-95.435068,0.32929286,1499.351
